title,author,year,cover_id,work_key,cover_url,description,subjects,content
Cognitive psychology,Robert J. Sternberg,2006.0,364182.0,/works/OL17738458W,https://covers.openlibrary.org/b/id/364182-M.jpg,,"Textbooks, Kognitive Psychologie, Cognitive psychology, Psychologie cognitive, 77.31 cognition, Cognitieve psychologie","Cognitive psychology Robert J. Sternberg  Textbooks, Kognitive Psychologie, Cognitive psychology, Psychologie cognitive, 77.31 cognition, Cognitieve psychologie"
Psychology of adolescence,Luella Cole,1936.0,9529865.0,/works/OL7300072W,https://covers.openlibrary.org/b/id/9529865-M.jpg,,"Adolescent psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks, Adolescents, Adolescence, Vocal quartets with piano, Musical settings, Choruses (Men's voices, 4 parts) with piano, Adolescent","Psychology of adolescence Luella Cole  Adolescent psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks, Adolescents, Adolescence, Vocal quartets with piano, Musical settings, Choruses (Men's voices, 4 parts) with piano, Adolescent"
Abnormal child and adolescent psychology,"Rita Wicks-Nelson, Allen C. Israel",2008.0,6666447.0,/works/OL3234797W,https://covers.openlibrary.org/b/id/6666447-M.jpg,,"Behavior disorders in children, Child Psychiatry, Psychoneuroses, Medical, Psychology, General, Psychology & Psychiatry / General, Psychiatry - General, Psychopathology - General, Children, counseling of, Psychology, pathological, Comportement, Troubles du, chez l'enfant, Kinderpsychotherapie, Jugendpsychotherapie, Kind, Jugend, Psychische Störung, Barnpsykologi, Barn- och ungdomspsykiatri","Abnormal child and adolescent psychology Rita Wicks-Nelson, Allen C. Israel  Behavior disorders in children, Child Psychiatry, Psychoneuroses, Medical, Psychology, General, Psychology & Psychiatry / General, Psychiatry - General, Psychopathology - General, Children, counseling of, Psychology, pathological, Comportement, Troubles du, chez l'enfant, Kinderpsychotherapie, Jugendpsychotherapie, Kind, Jugend, Psychische Störung, Barnpsykologi, Barn- och ungdomspsykiatri"
Health psychology,"Marie L. Caltabiano, Marie Caltabiano, Edward P. Sarafino",2001.0,11511086.0,/works/OL19577195W,https://covers.openlibrary.org/b/id/11511086-M.jpg,"To truly understand the interconnections between psychology and health, one must take a look at the whole person. That's why Sarafino's thoroughly updated sixth edition examines the dynamic interplay of biological, psychological, and social factors in people's health.","Health psychology, Australia, Psychology, Clinical health psychology","Health psychology Marie L. Caltabiano, Marie Caltabiano, Edward P. Sarafino To truly understand the interconnections between psychology and health, one must take a look at the whole person. That's why Sarafino's thoroughly updated sixth edition examines the dynamic interplay of biological, psychological, and social factors in people's health. Health psychology, Australia, Psychology, Clinical health psychology"
Abnormal Psychology,Ronald J. Comer,2015.0,10165400.0,/works/OL20853038W,https://covers.openlibrary.org/b/id/10165400-M.jpg,,"Psychology, pathological, Pathological Psychology, Mental Disorders, Psychology, Mental Health","Abnormal Psychology Ronald J. Comer  Psychology, pathological, Pathological Psychology, Mental Disorders, Psychology, Mental Health"
Basic psychology,Joshua R. Gerow,2012.0,12831380.0,/works/OL28589652W,https://covers.openlibrary.org/b/id/12831380-M.jpg,,"Psychology, Textbooks","Basic psychology Joshua R. Gerow  Psychology, Textbooks"
Six psychological studies,Jean Piaget,1967.0,6562983.0,/works/OL1303708W,https://covers.openlibrary.org/b/id/6562983-M.jpg,"The development of behavior and thought, the creation of logic, perception and emotion - these are the central themes.","Cognition, Addresses, essays, lectures, Psychologie génétique, Psychologie, Intelligence, Enfants, Child Psychology, Kind, Entwicklung, Intelligenz, Theory of knowledge, Kognitive Entwicklung","Six psychological studies Jean Piaget The development of behavior and thought, the creation of logic, perception and emotion - these are the central themes. Cognition, Addresses, essays, lectures, Psychologie génétique, Psychologie, Intelligence, Enfants, Child Psychology, Kind, Entwicklung, Intelligenz, Theory of knowledge, Kognitive Entwicklung"
Psychological Astrology,Karen Hamaker-Zondag,1989.0,670730.0,/works/OL2622997W,https://covers.openlibrary.org/b/id/670730-M.jpg,,"Jungian psychology, Astrology and psychology, Astrology","Psychological Astrology Karen Hamaker-Zondag  Jungian psychology, Astrology and psychology, Astrology"
Introduction to Psychology,"Rita L. Atkinson, Ernest Ropiequet Hilgard, Richard C. Atkinson",1983.0,10323958.0,/works/OL5921110W,https://covers.openlibrary.org/b/id/10323958-M.jpg,,"Psychology, Psychologie","Introduction to Psychology Rita L. Atkinson, Ernest Ropiequet Hilgard, Richard C. Atkinson  Psychology, Psychologie"
Abnormal child psychology,"Eric J. Mash, David A. Wolfe, David A Wolfe",1999.0,5310734.0,/works/OL1935734W,https://covers.openlibrary.org/b/id/5310734-M.jpg,,"Child psychiatry, Child psychopathology, Pathological Psychology, Psychology, Pathological, Abnormal psychology, Paediatric medicine, Psychiatry, Psychopathology - General, Developmental - Child, Psychology, Psychotherapy - Child & Adolescent, Social Psychology, Psychology & Psychiatry / Social Psychology, Kinderen, Psychopathologie, Ontwikkelingspsychologie, Psychiatrie, Kind, Kinderpsychiatrie, Psychische stoornissen, Psychopathology, Mental Disorders, Child, Adolescent","Abnormal child psychology Eric J. Mash, David A. Wolfe, David A Wolfe  Child psychiatry, Child psychopathology, Pathological Psychology, Psychology, Pathological, Abnormal psychology, Paediatric medicine, Psychiatry, Psychopathology - General, Developmental - Child, Psychology, Psychotherapy - Child & Adolescent, Social Psychology, Psychology & Psychiatry / Social Psychology, Kinderen, Psychopathologie, Ontwikkelingspsychologie, Psychiatrie, Kind, Kinderpsychiatrie, Psychische stoornissen, Psychopathology, Mental Disorders, Child, Adolescent"
Quantum psychology,Robert Anton Wilson,1990.0,794590.0,/works/OL1805254W,https://covers.openlibrary.org/b/id/794590-M.jpg,"Throughout human history, values and behaviors have been colored by language and the prevailing view of the universe.  With the advent of Quantum Mechanics, relativity, non-Euclidean geometries, non-Aristotelian logic and General Semantics, the scientific view of the world has changed dramatically from just a few decades ago.  Nonetheless, human thinking is still deeply rooted in the cosmology of the middle ages.  Quantum Psychology is the book to change your way of perceiving yourself--and the universe--for the 21st century. 

Review: 
""Wilson managed to reverse every mental polarity in me, as if I had been pulled through infinity.  I was astonished and delighted.""  --Philip K. Dick, author of Blade Runner","Psychology, Popular works, Psychophysiology, Quantum theory, Philosophy, Thought and thinking","Quantum psychology Robert Anton Wilson Throughout human history, values and behaviors have been colored by language and the prevailing view of the universe.  With the advent of Quantum Mechanics, relativity, non-Euclidean geometries, non-Aristotelian logic and General Semantics, the scientific view of the world has changed dramatically from just a few decades ago.  Nonetheless, human thinking is still deeply rooted in the cosmology of the middle ages.  Quantum Psychology is the book to change your way of perceiving yourself--and the universe--for the 21st century. 

Review: 
""Wilson managed to reverse every mental polarity in me, as if I had been pulled through infinity.  I was astonished and delighted.""  --Philip K. Dick, author of Blade Runner Psychology, Popular works, Psychophysiology, Quantum theory, Philosophy, Thought and thinking"
Critical thinking in psychology,"Robert J. Sternberg, Henry L. Roediger, Diane F. Halpern",2006.0,12323269.0,/works/OL19432376W,https://covers.openlibrary.org/b/id/12323269-M.jpg,"""Explores key topics in psychology, showing how they can be critically examined.""--Jacket.","Critical thinking, Psychology, Methodology","Critical thinking in psychology Robert J. Sternberg, Henry L. Roediger, Diane F. Halpern ""Explores key topics in psychology, showing how they can be critically examined.""--Jacket. Critical thinking, Psychology, Methodology"
Health psychology,Edward P. Sarafino,2011.0,6969732.0,/works/OL16281740W,https://covers.openlibrary.org/b/id/6969732-M.jpg,"""Sarafino draws from the research and theory of many disciplines in order to show psychologists how psychology and health affect each other. The new edition has been updated to include new research and data. New discussions are included on health care systems. Significant new information is also presented on prevention and intervention, especially for teens' risky behaviors. In addition, international examples are included to broaden the psychologist's view of health issues around the world and highlight what works in the field""--Provided by publisher.","Clinical health psychology, Health Behavior, Behavioral Medicine, Attitude to Health, Health behavior","Health psychology Edward P. Sarafino ""Sarafino draws from the research and theory of many disciplines in order to show psychologists how psychology and health affect each other. The new edition has been updated to include new research and data. New discussions are included on health care systems. Significant new information is also presented on prevention and intervention, especially for teens' risky behaviors. In addition, international examples are included to broaden the psychologist's view of health issues around the world and highlight what works in the field""--Provided by publisher. Clinical health psychology, Health Behavior, Behavioral Medicine, Attitude to Health, Health behavior"
